,13090618,13090659,13090679,13090697,13090716,13090733,13090745,13090766,13090785,13090801,13090816,13094955,13094985,13095012,13095042,13098788,13098816,13098839,13098864,13098893,13098919,13101847,13101858,13101885,13101911,13101937,13101968,13105687,13105717,13105741,13105764,13105799,13105830,13109345,13109367,13109407,13109445,13109465,13109488,13113676,13113691,13113712,13113731,13113757,13113784,13113816,13113837,13113857,13113876,13113884,sum
0,3824,2012,1389,745,1034,2828,121,518,852,212,3100,350,784,594,3048,1652,665,1290,1835,742,398,1938,951,1115,603,841,1743,824,1140,3879,1141,6203,2886,297,1638,523,2229,1784,1771,1527,1130,1690,381,957,223,1198,490,688,353,1492,69628
1,254,290,80,90,49,139,16,61,101,19,438,29,123,120,729,367,122,283,477,134,85,315,162,230,112,59,368,146,135,809,222,1562,400,28,224,68,333,343,267,153,122,121,41,98,23,114,46,118,28,193,10846
2,118,127,20,38,18,43,8,26,40,8,260,8,46,44,444,157,68,103,316,102,22,88,67,108,34,27,216,129,57,549,93,1165,245,20,94,34,132,164,134,78,46,51,10,29,8,108,16,83,22,59,5882
3,55,74,21,28,10,18,3,8,25,3,177,4,46,20,226,99,32,53,189,26,9,44,24,54,19,16,89,81,31,338,63,469,131,10,51,28,64,74,63,70,25,21,6,15,5,56,6,61,10,35,3085
4,35,50,12,20,6,25,1,8,7,2,113,4,18,6,180,34,13,19,90,13,3,21,13,37,9,12,43,58,16,168,32,450,67,5,28,10,33,41,43,69,20,8,5,7,3,31,5,43,6,22,1964
5,31,37,12,17,8,13,2,6,13,6,48,5,21,4,107,16,12,14,27,10,6,15,18,13,3,2,34,39,7,110,14,269,45,3,11,6,18,25,17,35,22,12,5,14,6,37,3,27,8,15,1248
6,24,20,6,11,3,8,2,5,6,3,29,2,8,4,56,8,5,3,33,7,3,12,5,11,6,4,16,9,4,63,7,138,25,3,8,1,10,15,8,21,7,3,1,3,3,21,3,13,2,5,673
7,8,14,7,8,4,5,2,2,5,1,17,2,6,2,26,9,6,11,14,5,3,10,7,3,4,1,15,6,4,22,7,99,12,2,4,2,3,14,16,13,6,4,2,3,3,16,2,8,2,6,453
8,9,7,6,0,2,3,1,2,1,1,14,3,5,2,21,4,4,3,9,4,1,1,2,3,3,2,12,11,3,22,4,87,13,3,9,4,10,12,14,8,2,3,1,6,1,5,2,5,3,7,360
9,9,5,1,2,2,6,1,2,1,1,10,0,4,1,4,2,1,3,10,1,1,5,0,9,3,2,8,7,2,19,2,330,13,1,5,1,3,8,8,5,3,3,1,0,2,2,3,5,3,4,524
10,8,4,2,2,2,4,1,2,4,1,27,1,3,2,30,4,1,3,7,2,2,2,3,0,2,3,9,7,4,30,9,425,11,1,1,2,2,9,8,6,5,4,1,1,0,11,1,5,2,4,680
11,6,9,3,7,2,4,2,3,5,2,35,2,5,2,124,4,2,2,7,2,4,4,8,9,3,1,10,12,1,35,7,2649,28,1,8,3,4,13,13,8,2,3,1,4,1,5,3,5,2,4,3079
12,10,12,4,2,1,7,1,3,3,3,34,1,7,1,57,1,2,6,9,3,2,4,1,4,2,2,15,13,2,35,8,251,19,2,5,1,11,7,11,7,4,4,2,3,2,9,1,6,2,4,606
13,5,14,10,9,1,7,1,4,3,2,13,1,13,3,41,4,1,2,11,2,3,5,3,8,3,2,10,15,2,34,15,41,18,4,8,6,9,11,4,10,8,4,1,5,3,7,2,6,3,6,403
14,7,10,2,6,4,12,1,2,2,1,19,2,11,4,44,8,3,2,8,5,3,3,2,3,5,3,12,9,3,37,16,32,9,2,10,2,5,12,10,9,4,1,2,5,1,4,3,5,4,4,373
15,9,11,5,2,4,9,1,3,2,1,10,2,3,3,36,7,5,4,12,7,2,6,9,3,3,4,9,7,5,28,12,21,10,4,8,4,6,9,6,3,2,3,1,2,1,2,2,3,2,2,315
16,6,6,3,4,1,1,2,1,2,1,12,1,2,5,26,4,3,2,9,4,1,3,0,2,3,1,3,6,2,21,12,18,6,2,1,2,2,8,3,7,1,1,2,4,1,4,1,1,2,1,216
17,3,5,4,3,4,3,1,1,1,1,7,1,4,1,19,3,6,1,8,6,2,2,2,2,7,4,10,5,5,24,8,30,1,2,1,1,4,7,4,4,7,1,1,2,2,4,1,3,2,4,234
18,2,4,1,1,2,5,2,3,5,2,10,1,3,1,30,3,8,2,4,1,2,5,2,2,2,3,4,2,2,24,3,21,8,2,1,2,1,3,4,7,5,2,1,2,3,3,2,5,4,6,223
19,6,6,2,5,3,5,2,3,1,2,13,2,4,2,20,2,7,3,3,3,1,4,2,5,3,3,1,3,3,23,2,9,5,3,2,3,1,5,3,1,3,1,1,2,1,2,2,6,2,1,197
20,2,2,1,1,1,2,2,1,1,1,10,1,3,4,12,2,5,1,7,7,1,0,2,2,4,1,4,4,5,20,6,14,4,1,2,2,4,2,2,1,2,3,1,0,1,1,1,1,2,2,161
21,4,7,3,2,2,1,1,1,2,1,8,1,3,0,19,2,2,1,1,2,1,7,3,4,2,2,4,5,6,23,2,9,2,1,3,1,3,3,2,2,4,2,1,1,2,3,2,1,2,1,167
22,4,4,3,2,1,2,1,2,1,1,2,1,1,2,9,4,2,2,4,7,3,1,5,1,1,2,1,4,2,13,1,25,4,2,4,2,2,1,2,3,3,1,1,2,1,2,1,1,2,4,152
23,4,1,1,2,2,3,2,1,2,1,3,1,7,4,20,2,4,4,0,8,1,1,2,2,1,1,2,2,2,10,4,10,2,2,4,2,2,4,2,0,4,3,2,2,3,2,3,5,4,3,159
