,13087769,13087776,13087780,13087783,13087785,13087786,13087787,13087790,13087791,13092248,13092256,13092263,13092265,13092276,13092277,13100161,13100165,13100170,13100174,13100178,13103141,13103143,13103149,13103152,13103153,13103156,13103159,13103162,13103166,13106972,13106980,13106981,13110555,13110557,13110559,13110565,13110566,13110569,13110574,13110577,13110578,13114972,13114977,13114978,13114982,13114983,13114986,13118478,13118481,13118482,sum
0,288,329,309,737,690,535,800,1769,770,495,745,616,619,618,1226,661,1829,309,114,1114,472,515,1649,768,1286,640,656,682,2165,971,320,246,355,485,646,1064,361,1208,581,437,437,751,231,654,1186,295,417,669,248,305,35273
1,108,242,266,614,823,645,762,2531,856,146,360,347,385,434,1372,263,1063,123,55,792,322,262,1490,620,1336,499,621,605,2778,656,245,151,140,271,393,833,260,1260,622,522,497,550,138,400,1122,207,429,453,119,192,30180
2,115,307,309,603,899,640,708,2427,656,237,558,554,515,459,1743,201,1062,100,55,1150,413,265,2314,827,1885,616,745,600,4060,929,330,184,177,520,635,1231,274,1571,685,523,637,749,171,352,1505,145,401,572,145,223,36982
3,84,310,222,391,650,454,476,1390,364,298,543,444,413,277,1185,264,1378,126,54,1421,602,314,2952,817,2066,474,527,459,3581,994,279,95,201,587,704,1006,234,1265,479,313,368,758,117,235,1354,99,221,692,136,223,32896
4,51,158,94,162,286,180,156,549,100,181,268,166,145,103,418,278,1617,126,50,1091,388,167,1905,362,1119,173,164,211,4216,829,100,38,121,391,348,500,86,464,194,95,139,371,52,95,597,36,86,424,73,114,20037
5,25,32,16,61,100,49,70,245,32,70,79,36,37,30,142,187,1120,75,29,563,110,48,1780,180,388,48,44,114,5476,384,30,7,36,128,111,219,28,223,58,35,44,158,17,34,257,23,33,162,33,46,13252
6,5,12,10,24,50,19,38,94,11,21,22,10,13,15,53,99,631,35,15,312,47,23,3990,84,286,23,21,58,5204,182,15,3,11,49,48,90,7,83,25,17,25,73,8,17,146,8,5,48,11,10,12106
7,7,7,14,12,40,17,28,68,6,15,12,8,7,9,33,54,372,17,9,155,23,10,5033,49,125,11,10,32,5396,78,11,4,6,22,19,58,6,90,21,13,11,35,2,7,136,3,5,24,8,6,12144
8,1,5,3,8,19,12,24,49,7,7,6,10,11,4,32,22,162,12,5,70,9,11,5203,48,114,12,13,38,4291,52,6,3,11,25,26,43,6,83,9,13,14,32,5,10,93,6,10,18,6,7,10686
9,1,5,2,4,13,6,20,30,6,5,7,7,7,5,12,21,122,4,5,61,8,3,3897,19,63,7,3,18,3144,36,4,3,2,13,6,51,3,49,9,7,5,12,6,6,76,4,4,15,10,6,7832
10,2,6,1,7,11,6,19,43,4,5,4,2,1,4,5,11,81,3,1,44,12,2,3054,9,68,4,3,16,2838,26,4,2,4,5,14,13,2,30,3,7,5,10,0,3,60,4,6,8,6,0,6478
11,3,2,6,4,8,5,10,36,5,6,3,8,1,4,8,6,61,2,2,34,11,2,2718,15,49,6,9,19,2506,35,5,6,3,3,4,4,3,16,6,8,5,8,1,2,44,1,2,5,4,5,5719
12,1,1,8,9,8,4,12,15,3,3,6,2,4,3,7,6,42,4,2,17,15,9,198,7,41,4,3,34,165,16,3,3,3,8,8,6,4,6,2,6,7,6,5,6,32,3,5,8,8,3,781
13,1,3,4,3,12,4,12,12,5,3,4,5,3,2,8,8,22,3,2,7,12,4,94,6,23,3,3,14,67,15,3,2,2,1,6,7,1,11,1,6,4,5,5,2,49,4,5,7,7,2,494
14,3,6,2,9,5,2,7,10,3,4,3,4,2,5,4,14,12,5,1,17,7,2,78,5,24,1,3,29,28,17,1,1,2,4,5,4,4,3,2,7,5,3,1,2,40,2,1,3,5,3,410
15,0,3,4,14,10,2,11,7,5,3,4,2,2,3,3,4,21,2,2,20,4,3,81,4,14,5,2,21,30,18,3,3,2,3,7,4,2,6,1,10,4,2,3,2,42,2,2,2,1,2,407
16,3,5,4,4,6,1,10,7,3,2,1,2,2,3,3,5,12,4,1,15,7,1,60,6,15,2,2,13,24,10,3,3,1,3,11,2,4,5,4,4,2,4,2,4,40,4,3,4,0,3,339
17,1,0,4,6,8,6,10,10,3,2,4,1,7,4,1,4,15,5,1,15,11,3,71,3,22,4,1,12,35,10,1,1,4,1,5,2,7,4,5,2,3,2,1,2,35,2,1,1,1,1,360
18,3,3,5,3,5,4,8,5,3,2,6,4,1,0,2,4,14,2,2,13,6,2,84,5,14,1,1,15,38,10,1,2,1,2,11,3,3,2,1,2,2,3,1,2,29,3,3,4,2,2,344
19,1,3,4,3,6,5,7,9,4,3,0,1,1,2,2,2,7,3,1,6,7,2,78,4,16,2,2,16,35,15,2,5,4,1,5,4,2,1,1,4,6,6,1,2,21,1,1,2,1,2,319
20,3,3,3,1,3,2,4,4,4,2,2,3,2,4,3,8,10,5,2,9,8,2,45,3,13,4,2,7,24,9,2,2,3,7,4,3,4,3,2,6,4,5,3,3,20,2,4,2,4,2,279
21,2,3,2,7,5,3,7,4,3,2,2,3,2,0,2,4,4,2,3,7,6,3,28,1,9,2,2,6,23,7,2,1,2,3,4,2,3,1,1,2,4,1,0,2,14,1,3,2,2,3,207
22,2,2,3,3,2,4,7,4,2,5,3,3,3,1,2,4,4,3,3,2,3,1,26,2,4,2,1,2,17,4,3,1,1,4,3,1,3,3,2,3,2,3,1,1,14,1,1,2,2,2,177
23,2,1,1,2,5,1,4,3,4,1,4,2,1,1,2,1,2,2,1,2,3,1,16,2,2,2,3,6,17,4,5,3,1,3,3,4,1,3,4,6,5,3,1,2,19,2,3,1,2,1,170
