,check_time,id,post_reply,post_symph,post_time,post_title,post_view
0,2019-01-24 10:22:00.154462,13088110,15,6,2019-01-24 09:21:58, 그래도 윾튜브가 불쌍하다고 생각하는게 ,1950
1,2019-01-24 11:22:05.167809,13088110,15,6,2019-01-24 09:21:58, 그래도 윾튜브가 불쌍하다고 생각하는게 ,2104
2,2019-01-24 12:22:10.180863,13088110,15,6,2019-01-24 09:21:58, 그래도 윾튜브가 불쌍하다고 생각하는게 ,2195
3,2019-01-24 13:22:02.217568,13088110,15,6,2019-01-24 09:21:58, 그래도 윾튜브가 불쌍하다고 생각하는게 ,2244
4,2019-01-24 14:22:07.230578,13088110,15,6,2019-01-24 09:21:58, 그래도 윾튜브가 불쌍하다고 생각하는게 ,2280
5,2019-01-24 15:21:59.247594,13088110,15,6,2019-01-24 09:21:58, 그래도 윾튜브가 불쌍하다고 생각하는게 ,2306
6,2019-01-24 16:22:04.309298,13088110,15,6,2019-01-24 09:21:58, 그래도 윾튜브가 불쌍하다고 생각하는게 ,2326
7,2019-01-24 17:22:09.361279,13088110,15,6,2019-01-24 09:21:58, 그래도 윾튜브가 불쌍하다고 생각하는게 ,2348
8,2019-01-24 18:22:01.387022,13088110,15,6,2019-01-24 09:21:58, 그래도 윾튜브가 불쌍하다고 생각하는게 ,2357
9,2019-01-24 19:22:06.400368,13088110,15,6,2019-01-24 09:21:58, 그래도 윾튜브가 불쌍하다고 생각하는게 ,2382
10,2019-01-24 20:21:58.453919,13088110,15,6,2019-01-24 09:21:58, 그래도 윾튜브가 불쌍하다고 생각하는게 ,2393
11,2019-01-24 21:22:03.467149,13088110,15,6,2019-01-24 09:21:58, 그래도 윾튜브가 불쌍하다고 생각하는게 ,2405
12,2019-01-24 22:22:08.485790,13088110,15,6,2019-01-24 09:21:58, 그래도 윾튜브가 불쌍하다고 생각하는게 ,2413
13,2019-01-24 23:22:00.755840,13088110,15,6,2019-01-24 09:21:58, 그래도 윾튜브가 불쌍하다고 생각하는게 ,2422
14,2019-01-25 00:22:05.855378,13088110,15,6,2019-01-24 09:21:58, 그래도 윾튜브가 불쌍하다고 생각하는게 ,2429
15,2019-01-25 01:22:10.889224,13088110,15,6,2019-01-24 09:21:58, 그래도 윾튜브가 불쌍하다고 생각하는게 ,2437
16,2019-01-25 02:22:02.945276,13088110,15,6,2019-01-24 09:21:58, 그래도 윾튜브가 불쌍하다고 생각하는게 ,2444
17,2019-01-25 03:22:08.373520,13088110,15,6,2019-01-24 09:21:58, 그래도 윾튜브가 불쌍하다고 생각하는게 ,2451
18,2019-01-25 04:22:00.320403,13088110,15,6,2019-01-24 09:21:58, 그래도 윾튜브가 불쌍하다고 생각하는게 ,2454
19,2019-01-25 05:22:05.427890,13088110,15,6,2019-01-24 09:21:58, 그래도 윾튜브가 불쌍하다고 생각하는게 ,2455
20,2019-01-25 06:22:10.413567,13088110,15,6,2019-01-24 09:21:58, 그래도 윾튜브가 불쌍하다고 생각하는게 ,2457
21,2019-01-25 07:22:02.379514,13088110,15,6,2019-01-24 09:21:58, 그래도 윾튜브가 불쌍하다고 생각하는게 ,2461
22,2019-01-25 08:22:08.173728,13088110,15,6,2019-01-24 09:21:58, 그래도 윾튜브가 불쌍하다고 생각하는게 ,2464
23,2019-01-25 09:22:00.221111,13088110,15,6,2019-01-24 09:21:58, 그래도 윾튜브가 불쌍하다고 생각하는게 ,2465
