check_time,id,post_reply,post_symph,post_time,post_title,post_view,post_view_diff,post_reply_diff,post_symph_diff
2019-01-26 13:47:05.706896,13097741,3,0,2019-01-26 12:47:01, 킹덤..배두나씨 연기... ,2177,2177,3,0
2019-01-26 14:47:10.750555,13097741,4,0,2019-01-26 12:47:01, 킹덤..배두나씨 연기... ,2577,400,1,0
2019-01-26 15:47:02.817126,13097741,4,0,2019-01-26 12:47:01, 킹덤..배두나씨 연기... ,2766,189,0,0
2019-01-26 16:47:07.904419,13097741,4,0,2019-01-26 12:47:01, 킹덤..배두나씨 연기... ,2864,98,0,0
2019-01-26 17:47:13.127946,13097741,4,0,2019-01-26 12:47:01, 킹덤..배두나씨 연기... ,2925,61,0,0
2019-01-26 18:47:05.198921,13097741,4,0,2019-01-26 12:47:01, 킹덤..배두나씨 연기... ,2958,33,0,0
2019-01-26 19:47:10.329157,13097741,4,0,2019-01-26 12:47:01, 킹덤..배두나씨 연기... ,2980,22,0,0
2019-01-26 20:47:02.456273,13097741,4,0,2019-01-26 12:47:01, 킹덤..배두나씨 연기... ,3003,23,0,0
2019-01-26 21:47:07.654207,13097741,4,0,2019-01-26 12:47:01, 킹덤..배두나씨 연기... ,3022,19,0,0
2019-01-26 22:47:12.702886,13097741,4,0,2019-01-26 12:47:01, 킹덤..배두나씨 연기... ,3054,32,0,0
2019-01-26 23:47:04.926527,13097741,4,0,2019-01-26 12:47:01, 킹덤..배두나씨 연기... ,3097,43,0,0
2019-01-27 00:47:10.005958,13097741,4,0,2019-01-26 12:47:01, 킹덤..배두나씨 연기... ,3131,34,0,0
2019-01-27 01:47:02.440244,13097741,4,0,2019-01-26 12:47:01, 킹덤..배두나씨 연기... ,3155,24,0,0
2019-01-27 02:47:07.466128,13097741,4,0,2019-01-26 12:47:01, 킹덤..배두나씨 연기... ,3164,9,0,0
2019-01-27 03:47:12.561601,13097741,4,0,2019-01-26 12:47:01, 킹덤..배두나씨 연기... ,3173,9,0,0
2019-01-27 04:47:04.932906,13097741,4,0,2019-01-26 12:47:01, 킹덤..배두나씨 연기... ,3186,13,0,0
2019-01-27 05:47:10.009421,13097741,4,0,2019-01-26 12:47:01, 킹덤..배두나씨 연기... ,3189,3,0,0
2019-01-27 06:47:02.077257,13097741,4,0,2019-01-26 12:47:01, 킹덤..배두나씨 연기... ,3192,3,0,0
2019-01-27 07:47:07.613392,13097741,4,0,2019-01-26 12:47:01, 킹덤..배두나씨 연기... ,3196,4,0,0
2019-01-27 08:47:12.685290,13097741,4,0,2019-01-26 12:47:01, 킹덤..배두나씨 연기... ,3200,4,0,0
2019-01-27 09:47:05.053793,13097741,4,0,2019-01-26 12:47:01, 킹덤..배두나씨 연기... ,3204,4,0,0
2019-01-27 10:47:10.148803,13097741,4,0,2019-01-26 12:47:01, 킹덤..배두나씨 연기... ,3209,5,0,0
2019-01-27 11:47:02.251563,13097741,4,0,2019-01-26 12:47:01, 킹덤..배두나씨 연기... ,3214,5,0,0
2019-01-27 12:47:07.334323,13097741,4,0,2019-01-26 12:47:01, 킹덤..배두나씨 연기... ,3218,4,0,0
