,check_time,id,post_reply,post_symph,post_time,post_title,post_view
0,2019-01-28 22:27:04.382166,13106084,11,5,2019-01-28 21:26:58, 아이큐와 노력에 대한 잡설 하나.. ,819
1,2019-01-28 23:27:09.464551,13106084,11,5,2019-01-28 21:26:58, 아이큐와 노력에 대한 잡설 하나.. ,961
2,2019-01-29 00:27:01.606744,13106084,12,5,2019-01-28 21:26:58, 아이큐와 노력에 대한 잡설 하나.. ,1024
3,2019-01-29 01:27:06.626273,13106084,12,5,2019-01-28 21:26:58, 아이큐와 노력에 대한 잡설 하나.. ,1064
4,2019-01-29 02:26:58.942790,13106084,12,5,2019-01-28 21:26:58, 아이큐와 노력에 대한 잡설 하나.. ,1081
5,2019-01-29 03:27:04.060480,13106084,12,5,2019-01-28 21:26:58, 아이큐와 노력에 대한 잡설 하나.. ,1099
6,2019-01-29 04:27:09.179755,13106084,12,5,2019-01-28 21:26:58, 아이큐와 노력에 대한 잡설 하나.. ,1107
7,2019-01-29 05:27:01.386961,13106084,12,5,2019-01-28 21:26:58, 아이큐와 노력에 대한 잡설 하나.. ,1114
8,2019-01-29 06:27:06.480570,13106084,12,5,2019-01-28 21:26:58, 아이큐와 노력에 대한 잡설 하나.. ,1120
9,2019-01-29 07:26:58.720973,13106084,12,5,2019-01-28 21:26:58, 아이큐와 노력에 대한 잡설 하나.. ,1135
10,2019-01-29 08:27:03.835189,13106084,12,5,2019-01-28 21:26:58, 아이큐와 노력에 대한 잡설 하나.. ,1155
11,2019-01-29 09:27:08.922615,13106084,12,5,2019-01-28 21:26:58, 아이큐와 노력에 대한 잡설 하나.. ,1182
12,2019-01-29 10:27:01.026278,13106084,12,6,2019-01-28 21:26:58, 아이큐와 노력에 대한 잡설 하나.. ,1195
13,2019-01-29 11:27:06.220802,13106084,12,6,2019-01-28 21:26:58, 아이큐와 노력에 대한 잡설 하나.. ,1205
14,2019-01-29 12:26:58.377531,13106084,12,6,2019-01-28 21:26:58, 아이큐와 노력에 대한 잡설 하나.. ,1210
15,2019-01-29 13:27:03.582304,13106084,12,6,2019-01-28 21:26:58, 아이큐와 노력에 대한 잡설 하나.. ,1214
16,2019-01-29 14:27:08.826690,13106084,12,6,2019-01-28 21:26:58, 아이큐와 노력에 대한 잡설 하나.. ,1221
17,2019-01-29 15:27:01.173686,13106084,12,6,2019-01-28 21:26:58, 아이큐와 노력에 대한 잡설 하나.. ,1227
18,2019-01-29 16:27:06.456400,13106084,12,6,2019-01-28 21:26:58, 아이큐와 노력에 대한 잡설 하나.. ,1231
19,2019-01-29 17:26:58.994312,13106084,12,6,2019-01-28 21:26:58, 아이큐와 노력에 대한 잡설 하나.. ,1235
20,2019-01-29 18:27:04.226399,13106084,12,6,2019-01-28 21:26:58, 아이큐와 노력에 대한 잡설 하나.. ,1240
21,2019-01-29 19:27:09.731894,13106084,12,6,2019-01-28 21:26:58, 아이큐와 노력에 대한 잡설 하나.. ,1244
22,2019-01-29 20:27:02.113619,13106084,12,6,2019-01-28 21:26:58, 아이큐와 노력에 대한 잡설 하나.. ,1246
23,2019-01-29 21:27:07.158013,13106084,12,6,2019-01-28 21:26:58, 아이큐와 노력에 대한 잡설 하나.. ,1248
