check_time,id,post_reply,post_symph,post_time,post_title,post_view,post_view_diff,post_reply_diff,post_symph_diff
2019-01-24 21:21:15.111506,13090918,19,20,2019-01-24 20:21:15, 황교활이 하나 터졌네요 ,3994,3994,19,20
2019-01-24 22:21:20.219147,13090918,19,25,2019-01-24 20:21:15, 황교활이 하나 터졌네요 ,4613,619,0,5
2019-01-24 23:21:25.397269,13090918,19,27,2019-01-24 20:21:15, 황교활이 하나 터졌네요 ,5024,411,0,2
2019-01-25 00:21:17.432322,13090918,19,27,2019-01-24 20:21:15, 황교활이 하나 터졌네요 ,5280,256,0,0
2019-01-25 01:21:22.461652,13090918,19,29,2019-01-24 20:21:15, 황교활이 하나 터졌네요 ,5475,195,0,2
2019-01-25 02:21:27.686706,13090918,19,30,2019-01-24 20:21:15, 황교활이 하나 터졌네요 ,5659,184,0,1
2019-01-25 03:21:19.688912,13090918,19,31,2019-01-24 20:21:15, 황교활이 하나 터졌네요 ,5776,117,0,1
2019-01-25 04:21:24.730252,13090918,20,31,2019-01-24 20:21:15, 황교활이 하나 터졌네요 ,5912,136,1,0
2019-01-25 05:21:16.940435,13090918,23,34,2019-01-24 20:21:15, 황교활이 하나 터졌네요 ,6718,806,3,3
2019-01-25 06:21:21.987352,13090918,25,40,2019-01-24 20:21:15, 황교활이 하나 터졌네요 ,8300,1582,2,6
2019-01-25 07:21:27.010545,13090918,26,52,2019-01-24 20:21:15, 황교활이 하나 터졌네요 ,11213,2913,1,12
2019-01-25 08:21:19.229766,13090918,29,84,2019-01-24 20:21:15, 황교활이 하나 터졌네요 ,16161,4948,3,32
2019-01-25 09:21:24.260212,13090918,30,88,2019-01-24 20:21:15, 황교활이 하나 터졌네요 ,16541,380,1,4
2019-01-25 10:21:16.373830,13090918,30,88,2019-01-24 20:21:15, 황교활이 하나 터졌네요 ,16657,116,0,0
2019-01-25 11:21:21.374465,13090918,30,90,2019-01-24 20:21:15, 황교활이 하나 터졌네요 ,16732,75,0,2
2019-01-25 12:21:26.437332,13090918,30,91,2019-01-24 20:21:15, 황교활이 하나 터졌네요 ,16789,57,0,1
2019-01-25 13:21:18.694277,13090918,30,91,2019-01-24 20:21:15, 황교활이 하나 터졌네요 ,16864,75,0,0
2019-01-25 14:21:23.768298,13090918,30,91,2019-01-24 20:21:15, 황교활이 하나 터졌네요 ,16935,71,0,0
2019-01-25 15:21:15.814470,13090918,30,91,2019-01-24 20:21:15, 황교활이 하나 터졌네요 ,16987,52,0,0
2019-01-25 16:21:20.865734,13090918,30,91,2019-01-24 20:21:15, 황교활이 하나 터졌네요 ,17027,40,0,0
2019-01-25 17:21:25.896704,13090918,30,91,2019-01-24 20:21:15, 황교활이 하나 터졌네요 ,17043,16,0,0
2019-01-25 18:21:18.026160,13090918,30,91,2019-01-24 20:21:15, 황교활이 하나 터졌네요 ,17065,22,0,0
2019-01-25 19:21:23.360359,13090918,30,91,2019-01-24 20:21:15, 황교활이 하나 터졌네요 ,17089,24,0,0
2019-01-25 20:21:16.048878,13090918,30,91,2019-01-24 20:21:15, 황교활이 하나 터졌네요 ,17108,19,0,0
