,13091277,13091308,13091334,13091352,13091375,13091460,13091477,13091507,13091540,13091555,13091583,13095452,13095475,13095515,13095568,13095602,13095659,13099259,13099285,13099310,13099340,13099361,13099386,13102369,13102387,13102396,13102406,13102424,13102447,13102461,13102473,13102499,13102515,13102530,13102539,13106230,13106267,13106304,13106343,13106377,13106417,13109892,13109908,13109926,13109940,13109950,13109968,13109986,13110001,13110015,sum
0,1172,589,2474,324,71,404,2245,402,1593,2086,2665,1179,3021,153,1445,735,3896,555,2718,834,1633,1961,335,2077,774,2713,818,2240,2036,545,958,5813,2634,3533,1199,235,2202,1809,2079,550,491,1194,630,828,731,4230,3162,903,1985,594,79453
1,62,28,162,7,5,6,91,33,39,214,253,39,191,3,19,12,985,82,312,70,130,155,20,389,106,444,123,345,337,70,113,1557,350,506,139,28,376,273,336,56,63,154,74,125,108,596,594,112,355,57,10704
2,30,13,95,3,8,5,26,10,8,53,76,11,292,3,8,4,603,12,86,22,39,44,17,124,24,227,31,106,131,30,41,997,129,211,56,7,117,76,117,14,19,59,27,56,51,224,247,40,128,34,4791
3,10,4,27,2,2,1,9,3,5,21,25,8,153,2,1,3,153,6,114,10,23,27,5,55,18,111,11,52,55,12,23,322,81,97,24,5,57,35,88,12,12,29,14,24,19,151,133,25,53,13,2145
4,10,2,16,2,1,5,6,4,3,11,23,2,77,2,4,1,80,8,54,5,13,15,5,27,9,50,4,28,25,13,10,169,48,60,12,3,31,29,50,5,8,12,9,15,12,66,92,11,34,12,1193
5,4,4,17,1,2,1,9,3,3,10,18,2,48,1,3,1,47,4,39,1,12,9,3,20,10,39,8,22,26,4,7,132,30,46,8,0,27,10,31,9,3,10,7,13,10,69,73,10,36,9,911
6,9,4,10,1,1,0,6,3,3,14,17,3,27,1,0,2,57,2,28,4,7,8,5,23,10,28,5,17,18,5,9,129,26,37,13,4,22,14,32,8,7,10,7,5,5,41,48,5,22,8,770
7,3,5,15,1,1,1,10,3,3,11,26,1,31,1,1,1,48,1,26,2,7,12,1,9,4,37,8,16,24,2,7,199,52,74,16,2,23,12,40,9,8,6,5,8,4,63,79,6,23,7,954
8,14,6,27,2,2,2,8,4,7,20,53,3,41,2,3,2,68,2,27,2,4,8,2,17,9,57,7,20,31,10,17,311,90,109,21,1,22,27,71,5,12,9,8,11,8,89,101,9,44,16,1441
9,5,3,21,3,0,1,10,5,5,16,49,4,85,0,1,1,164,3,45,2,14,19,3,19,9,52,15,29,49,11,10,318,75,109,21,1,31,34,80,9,10,15,10,20,19,128,154,17,54,9,1767
10,9,3,23,3,2,2,8,4,1,16,31,1,109,1,1,2,90,4,51,5,11,18,3,30,12,67,5,26,41,4,11,328,65,69,17,5,29,20,55,2,11,25,10,17,10,106,108,8,46,9,1534
11,17,4,18,3,0,1,15,3,2,8,26,5,68,2,4,2,62,3,59,1,11,7,3,19,13,32,4,16,38,3,5,188,49,37,11,0,18,19,59,5,2,22,6,23,3,64,64,7,40,9,1080
12,9,6,13,3,2,2,6,3,5,11,15,2,40,2,7,1,17,2,49,8,11,8,4,15,9,33,4,9,14,3,2,123,32,25,3,1,10,16,36,4,2,16,7,5,2,19,35,1,25,2,679
13,15,0,4,3,0,1,2,2,2,5,6,6,37,1,1,2,18,2,39,1,5,6,4,8,3,19,2,4,6,1,1,96,19,19,5,1,13,8,14,4,3,9,4,3,1,28,20,2,11,2,468
14,13,4,3,1,1,1,2,2,1,4,7,1,32,1,1,2,12,3,16,2,7,3,2,5,7,18,2,10,13,4,3,87,14,13,8,2,7,12,7,2,3,8,7,6,4,25,17,7,13,2,427
15,5,3,2,2,2,4,4,2,3,12,7,3,30,1,1,3,12,1,7,2,2,4,3,14,2,19,2,8,13,0,2,108,11,6,3,1,4,2,9,3,6,8,5,5,2,28,17,1,5,1,400
16,15,2,13,1,2,2,3,1,4,6,4,1,27,2,3,1,10,1,4,2,6,5,4,3,3,15,1,6,12,2,2,64,7,10,4,1,5,5,5,2,2,5,5,5,0,29,16,3,4,1,336
17,2,2,3,1,1,1,2,1,2,2,3,1,32,1,2,1,10,1,10,3,1,2,2,1,3,12,5,4,4,4,4,59,9,7,4,2,5,4,4,3,3,5,3,6,2,12,7,1,3,4,266
18,3,3,9,1,1,1,2,2,1,1,3,3,18,1,0,1,3,2,8,1,5,2,4,3,3,10,5,1,7,1,1,56,3,3,6,3,2,4,4,1,2,2,13,8,4,8,6,3,3,4,241
19,3,1,10,1,2,1,2,1,1,4,7,2,21,1,1,1,7,1,1,2,5,5,2,2,3,9,1,3,11,3,2,37,7,6,5,1,1,5,4,2,6,1,6,4,2,7,5,0,3,1,219
20,6,2,1,2,2,2,2,2,1,2,3,1,20,2,3,4,10,3,7,1,4,3,1,1,2,7,5,1,8,0,3,41,2,4,5,2,5,4,3,4,2,3,5,5,2,4,5,2,2,2,213
21,3,2,2,1,2,1,1,1,1,4,1,4,24,3,2,1,9,1,3,1,4,6,3,1,2,2,1,3,7,2,1,66,3,1,7,1,4,2,9,3,3,1,2,2,1,2,2,1,1,5,215
22,5,2,3,1,2,2,3,2,3,3,2,2,25,0,0,3,7,2,2,3,4,2,4,1,1,5,1,1,9,3,3,86,6,3,4,2,2,2,3,2,2,3,4,8,2,2,5,2,2,2,248
23,6,1,8,2,1,1,2,3,2,2,3,4,24,2,3,1,5,1,4,3,4,2,3,4,3,6,2,1,5,1,2,73,1,3,5,1,3,3,3,1,2,1,6,3,1,2,13,0,3,1,236
