,check_time,id,post_reply,post_symph,post_time,post_title,post_view
0,2019-01-28 21:36:46.133774,13105937,25,1,2019-01-28 20:36:41, ㅅㅅ은 왜 노트까지.엣지로 만든걸까요? ,1504
1,2019-01-28 22:36:51.186445,13105937,28,1,2019-01-28 20:36:41, ㅅㅅ은 왜 노트까지.엣지로 만든걸까요? ,1974
2,2019-01-28 23:36:43.233477,13105937,29,1,2019-01-28 20:36:41, ㅅㅅ은 왜 노트까지.엣지로 만든걸까요? ,2175
3,2019-01-29 00:36:48.404378,13105937,29,2,2019-01-28 20:36:41, ㅅㅅ은 왜 노트까지.엣지로 만든걸까요? ,2293
4,2019-01-29 01:36:53.446813,13105937,30,2,2019-01-28 20:36:41, ㅅㅅ은 왜 노트까지.엣지로 만든걸까요? ,2361
5,2019-01-29 02:36:45.483672,13105937,30,2,2019-01-28 20:36:41, ㅅㅅ은 왜 노트까지.엣지로 만든걸까요? ,2385
6,2019-01-29 03:36:50.572043,13105937,30,2,2019-01-28 20:36:41, ㅅㅅ은 왜 노트까지.엣지로 만든걸까요? ,2409
7,2019-01-29 04:36:42.619107,13105937,30,2,2019-01-28 20:36:41, ㅅㅅ은 왜 노트까지.엣지로 만든걸까요? ,2419
8,2019-01-29 05:36:47.691395,13105937,30,2,2019-01-28 20:36:41, ㅅㅅ은 왜 노트까지.엣지로 만든걸까요? ,2428
9,2019-01-29 06:36:52.716105,13105937,30,2,2019-01-28 20:36:41, ㅅㅅ은 왜 노트까지.엣지로 만든걸까요? ,2440
10,2019-01-29 07:36:44.839145,13105937,30,2,2019-01-28 20:36:41, ㅅㅅ은 왜 노트까지.엣지로 만든걸까요? ,2465
11,2019-01-29 08:36:49.872153,13105937,30,2,2019-01-28 20:36:41, ㅅㅅ은 왜 노트까지.엣지로 만든걸까요? ,2492
12,2019-01-29 09:36:41.962839,13105937,31,2,2019-01-28 20:36:41, ㅅㅅ은 왜 노트까지.엣지로 만든걸까요? ,2511
13,2019-01-29 10:36:47.064124,13105937,32,2,2019-01-28 20:36:41, ㅅㅅ은 왜 노트까지.엣지로 만든걸까요? ,2529
14,2019-01-29 11:36:52.176740,13105937,33,2,2019-01-28 20:36:41, ㅅㅅ은 왜 노트까지.엣지로 만든걸까요? ,2547
15,2019-01-29 12:36:44.280600,13105937,33,2,2019-01-28 20:36:41, ㅅㅅ은 왜 노트까지.엣지로 만든걸까요? ,2553
16,2019-01-29 13:36:49.496711,13105937,33,2,2019-01-28 20:36:41, ㅅㅅ은 왜 노트까지.엣지로 만든걸까요? ,2562
17,2019-01-29 14:36:41.811979,13105937,33,2,2019-01-28 20:36:41, ㅅㅅ은 왜 노트까지.엣지로 만든걸까요? ,2567
18,2019-01-29 15:36:46.877074,13105937,33,2,2019-01-28 20:36:41, ㅅㅅ은 왜 노트까지.엣지로 만든걸까요? ,2573
19,2019-01-29 16:36:52.064352,13105937,33,2,2019-01-28 20:36:41, ㅅㅅ은 왜 노트까지.엣지로 만든걸까요? ,2577
20,2019-01-29 17:36:44.412414,13105937,33,2,2019-01-28 20:36:41, ㅅㅅ은 왜 노트까지.엣지로 만든걸까요? ,2584
21,2019-01-29 18:36:49.672734,13105937,33,2,2019-01-28 20:36:41, ㅅㅅ은 왜 노트까지.엣지로 만든걸까요? ,2590
22,2019-01-29 19:36:42.050494,13105937,33,2,2019-01-28 20:36:41, ㅅㅅ은 왜 노트까지.엣지로 만든걸까요? ,2596
23,2019-01-29 20:36:47.360817,13105937,33,2,2019-01-28 20:36:41, ㅅㅅ은 왜 노트까지.엣지로 만든걸까요? ,2598
