check_time,id,post_reply,post_symph,post_time,post_title,post_view,post_view_diff,post_reply_diff,post_symph_diff
2019-01-26 20:56:51.734505,13098919,0,0,2019-01-26 19:56:49, 뭔가 이번 축구는 ,398,398,0,0
2019-01-26 21:56:56.734740,13098919,0,0,2019-01-26 19:56:49, 뭔가 이번 축구는 ,483,85,0,0
2019-01-26 22:57:01.747690,13098919,0,0,2019-01-26 19:56:49, 뭔가 이번 축구는 ,505,22,0,0
2019-01-26 23:56:53.781663,13098919,0,0,2019-01-26 19:56:49, 뭔가 이번 축구는 ,514,9,0,0
2019-01-27 00:56:58.896191,13098919,0,0,2019-01-26 19:56:49, 뭔가 이번 축구는 ,517,3,0,0
2019-01-27 01:56:50.962171,13098919,0,0,2019-01-26 19:56:49, 뭔가 이번 축구는 ,523,6,0,0
2019-01-27 02:56:56.033145,13098919,0,0,2019-01-26 19:56:49, 뭔가 이번 축구는 ,526,3,0,0
2019-01-27 03:57:01.107188,13098919,0,0,2019-01-26 19:56:49, 뭔가 이번 축구는 ,529,3,0,0
2019-01-27 04:56:53.366250,13098919,0,0,2019-01-26 19:56:49, 뭔가 이번 축구는 ,530,1,0,0
2019-01-27 05:56:58.432650,13098919,0,0,2019-01-26 19:56:49, 뭔가 이번 축구는 ,531,1,0,0
2019-01-27 06:56:50.523406,13098919,0,0,2019-01-26 19:56:49, 뭔가 이번 축구는 ,533,2,0,0
2019-01-27 07:56:55.730724,13098919,0,0,2019-01-26 19:56:49, 뭔가 이번 축구는 ,537,4,0,0
2019-01-27 08:57:00.860788,13098919,0,0,2019-01-26 19:56:49, 뭔가 이번 축구는 ,539,2,0,0
2019-01-27 09:56:52.912932,13098919,0,0,2019-01-26 19:56:49, 뭔가 이번 축구는 ,542,3,0,0
2019-01-27 10:56:57.900467,13098919,0,0,2019-01-26 19:56:49, 뭔가 이번 축구는 ,545,3,0,0
2019-01-27 11:56:49.930501,13098919,0,0,2019-01-26 19:56:49, 뭔가 이번 축구는 ,547,2,0,0
2019-01-27 12:56:55.096923,13098919,0,0,2019-01-26 19:56:49, 뭔가 이번 축구는 ,548,1,0,0
2019-01-27 13:57:00.116363,13098919,0,0,2019-01-26 19:56:49, 뭔가 이번 축구는 ,550,2,0,0
2019-01-27 14:56:52.192141,13098919,0,0,2019-01-26 19:56:49, 뭔가 이번 축구는 ,552,2,0,0
2019-01-27 15:56:57.239368,13098919,0,0,2019-01-26 19:56:49, 뭔가 이번 축구는 ,553,1,0,0
2019-01-27 16:56:49.338794,13098919,0,0,2019-01-26 19:56:49, 뭔가 이번 축구는 ,554,1,0,0
2019-01-27 17:56:54.633051,13098919,0,0,2019-01-26 19:56:49, 뭔가 이번 축구는 ,555,1,0,0
2019-01-27 18:56:59.805786,13098919,0,0,2019-01-26 19:56:49, 뭔가 이번 축구는 ,558,3,0,0
2019-01-27 19:56:52.005511,13098919,0,0,2019-01-26 19:56:49, 뭔가 이번 축구는 ,559,1,0,0
